UserID,No_of_days_Visited_7_Days,No_Of_Products_Viewed_15_Days,User_Vintage,Most_Viewed_product_15_Days,Most_Active_OS,Recently_Viewed_Product,Pageloads_last_7_days,Clicks_last_7_days
U133157,0,0,1471.0,PR100017,Windows,PR100130,0,0
U133158,0,0,1634.0,PR100010,Windows,PR100434,0,0
U133159,0,0,1235.0,,Andriod,PR100062,0,0
U133160,0,0,1217.0,PR100945,Windows,PR100688,0,0
U133161,0,0,1214.0,PR101221,Andriod,PR100812,0,0
U133163,0,0,1272.0,PR100428,Windows,PR100097,0,0
U133164,0,0,1845.0,PR100094,Windows,PR100083,0,0
U133165,0,0,1296.0,,Windows,PR100481,0,0
U133166,0,0,1204.0,PR101624,Andriod,PR100017,0,0
U133167,0,0,1265.0,PR100017,Andriod,PR100739,0,0
U133168,0,0,1437.0,PR100721,Windows,PR100070,0,0
U133169,0,0,1229.0,PR100362,Windows,PR100152,0,0
U133170,0,0,1370.0,PR100036,Windows,PR102005,0,0
U133172,0,0,1678.0,PR101865,Windows,,0,0
U133173,0,0,1186.0,PR100739,Andriod,PR100045,0,0
U133175,0,0,1195.0,PR100200,Andriod,PR100200,0,0
U133176,0,0,1331.0,PR100369,Windows,PR101463,0,0
U133177,0,0,1537.0,PR100234,Andriod,PR100771,0,0
U133178,0,0,1247.0,PR100219,Linux,PR100145,0,0
U133179,0,0,1256.0,PR100017,Andriod,,0,0
U133180,0,0,1212.0,PR100564,Mac OS X,PR101230,0,0
U133181,0,0,1206.0,,Ubuntu,PR100438,0,0
U133182,0,0,1854.0,PR102707,Linux,PR100496,0,0
U133183,0,0,2456.0,PR100181,Andriod,PR100017,0,0
U133184,0,0,1267.0,PR100259,Mac OS X,PR100850,0,0
U133185,0,0,1225.0,PR100469,Windows,PR100469,0,0
U133186,0,0,1205.0,PR100371,Windows,PR100017,0,0
U133187,0,0,1184.0,PR100166,Windows,,0,0
U133188,0,0,1527.0,PR100070,Windows,PR100102,0,0
U133189,0,0,1656.0,PR100106,Andriod,PR100044,0,0
U133190,0,0,1300.0,PR100241,Windows,PR100788,0,0
U133191,0,0,2046.0,PR100073,Windows,PR100102,0,0
U133192,0,0,1270.0,PR101529,Windows,PR100308,0,0
U133193,0,0,1215.0,PR101234,Andriod,PR100209,0,0
U133194,0,0,1999.0,PR100017,Windows,PR101070,0,0
U133195,0,0,1258.0,PR100193,Andriod,PR100193,0,0
U133196,0,0,2252.0,,Windows,PR102374,0,0
U133197,0,0,1535.0,PR100139,Windows,PR101112,0,0
U133198,0,0,1177.0,PR100070,Windows,PR100185,0,0
U133199,0,0,1444.0,,Mac OS X,PR100001,0,0
U133200,0,0,2515.0,PR100015,Windows,PR100753,0,0
U133201,0,0,1189.0,PR100014,Windows,,0,0
U133202,0,0,1331.0,PR100084,Windows,PR100339,0,0
U133203,0,0,1239.0,PR100102,Andriod,PR101814,0,0
U133204,0,0,1549.0,PR100166,Windows,PR100852,0,0
U133205,0,0,1222.0,PR100003,Windows,PR100153,0,0
U133206,0,0,1557.0,,Andriod,PR100017,0,0
U133207,0,0,1469.0,PR100719,Windows,PR100573,0,0
U133208,0,0,1362.0,PR102251,Windows,PR100017,0,0
U133209,0,0,1190.0,PR100115,Windows,PR103556,0,0
U133210,0,0,1232.0,PR100051,Windows,PR100051,0,0
U133211,0,0,1386.0,PR100017,Windows,,0,0
U133212,0,0,1365.0,PR100254,Mac OS X,PR101422,0,0
U133213,0,0,1227.0,,Windows,PR100106,0,0
U133214,0,0,1221.0,PR100677,Windows,PR100010,0,0
U133215,0,0,2297.0,PR100348,Windows,PR100051,0,0
U133216,0,0,1178.0,PR100542,Windows,PR100102,0,0
U133217,0,0,1447.0,PR100102,Andriod,PR100251,0,0
U133218,0,0,1175.0,PR100888,Ios,PR100166,0,0
U133219,0,0,1195.0,PR100005,Windows,PR100166,0,0
U133220,0,0,1176.0,PR100147,Windows,PR100307,0,0
U133221,0,0,1185.0,PR100296,Windows,PR100085,0,0
U133222,0,0,1181.0,PR100374,Ios,PR100200,0,0
U133223,0,0,1319.0,PR100551,Windows,PR100072,0,0
U133224,0,0,1550.0,,Windows,PR100281,0,0
U133225,0,0,1216.0,PR102599,Windows,PR100113,0,0
U133226,0,0,1933.0,PR100424,Windows,PR100178,0,0
U133229,0,0,1508.0,PR100178,Windows,PR100850,0,0
U133231,0,0,1335.0,PR100852,Windows,PR100151,0,0
U133232,0,0,1204.0,PR100296,Windows,PR100296,0,0
U133233,0,0,1198.0,PR100036,Windows,PR100036,0,0
U133234,0,0,1461.0,PR100859,Andriod,PR100102,0,0
U133235,0,0,1186.0,PR100479,Windows,PR100123,0,0
U133236,0,0,1272.0,PR100850,Windows,PR100401,0,0
U133237,0,0,1193.0,PR102936,Windows,PR100631,0,0
U133239,0,0,1232.0,,Andriod,PR100200,0,0
U133240,0,0,1188.0,PR100096,Windows,,0,0
U133241,0,0,1258.0,PR100188,Windows,PR100188,0,0
U133242,0,0,1306.0,PR102599,Windows,PR100113,0,0
U133243,0,0,1235.0,PR101221,Windows,PR100812,0,0
U133244,0,0,2136.0,,Windows,PR100200,0,0
U133245,0,0,1940.0,PR100252,Andriod,PR100252,0,0
U133246,0,0,1261.0,PR100166,Windows,,0,0
U133247,0,0,1570.0,PR100102,Windows,PR100102,0,0
U133248,0,0,1378.0,PR101154,Andriod,PR100301,0,0
U133249,0,0,1213.0,PR100801,Windows,PR100113,0,0
U133250,0,0,1754.0,PR100025,Windows,PR100113,0,0
U133252,0,0,1262.0,PR100237,Windows,PR100237,0,0
U133253,0,0,1280.0,PR100469,Windows,PR100209,0,0
U133254,0,0,1197.0,PR100466,Windows,PR112331,0,0
U133255,0,0,1858.0,PR100487,Windows,PR100487,0,0
U133256,0,0,1213.0,PR100166,Windows,PR100275,0,0
U133258,0,0,1232.0,PR100184,Windows,,0,0
U133259,0,0,1450.0,PR100200,Windows,PR100102,0,0
U133260,0,0,1566.0,PR101862,Windows,PR100251,0,0
U133261,0,0,1562.0,PR100428,Andriod,PR100444,0,0
U133262,0,0,1315.0,PR100099,Windows,,0,0
U133263,0,0,2656.0,PR100234,Windows,PR100371,0,0
U133264,0,0,2217.0,,Andriod,PR100413,0,0
U133265,0,0,1377.0,PR100341,Windows,PR100047,0,0
U133266,0,0,1713.0,PR101464,Windows,PR101191,0,0
U133267,0,0,1631.0,PR103235,Mac OS X,,0,0
U133268,0,0,1796.0,PR100017,Andriod,PR100428,0,0
U133269,0,0,1422.0,PR100182,Windows,PR100133,0,0
U133270,0,0,1686.0,PR100017,Windows,PR100017,0,0
U133271,0,0,1502.0,PR100312,Andriod,PR100390,0,0
U133272,0,0,1402.0,PR100495,Windows,PR100244,0,0
U133273,0,0,1205.0,PR100141,Windows,,0,0
U133274,0,0,1307.0,PR100102,Windows,PR100298,0,0
U133275,0,0,1595.0,PR101814,Windows,,0,0
U133276,0,0,2381.0,PR100102,Windows,PR100696,0,0
U133278,0,0,1283.0,PR100102,Andriod,PR100074,0,0
U133280,0,0,1312.0,PR100590,Windows,PR100166,0,0
U133281,0,0,1189.0,PR100251,Andriod,PR100036,0,0
U133282,0,0,1630.0,PR100018,Windows,PR100102,0,0
U133283,0,0,1200.0,PR100017,Mac OS X,PR100017,0,0
U133284,0,0,1414.0,PR100108,Windows,PR100200,0,0
U133285,0,0,1297.0,PR102276,Andriod,PR100312,0,0
U133286,0,0,1294.0,PR100001,Windows,,0,0
U133288,0,0,2062.0,PR100119,Windows,PR100481,0,0
U133289,0,0,2594.0,PR101148,Windows,PR100115,0,0
U133290,0,0,1188.0,,Andriod,PR100444,0,0
U133291,0,0,1305.0,PR100909,Windows,PR101368,0,0
U133292,0,0,1192.0,PR100206,Andriod,PR100339,0,0
U133293,0,0,1215.0,PR100036,Linux,PR100743,0,0
U133294,0,0,1755.0,PR100044,Mac OS X,PR100244,0,0
U133295,0,0,1928.0,PR100085,Windows,PR100134,0,0
U133296,0,0,1240.0,PR100296,Windows,PR100166,0,0
U133297,0,0,1304.0,PR100769,Windows,PR103954,0,0
U133298,0,0,1250.0,PR100687,Windows,PR100237,0,0
U133299,0,0,1494.0,PR100859,Windows,PR100017,0,0
U133300,0,0,1783.0,,Windows,,0,0
U133301,0,0,1645.0,PR100928,Windows,,0,0
U133302,0,0,1501.0,PR100152,Windows,PR100390,0,0
U133303,0,0,1222.0,PR100485,Andriod,PR100363,0,0
U133304,0,0,2053.0,PR100200,Windows,PR100453,0,0
U133305,0,0,1207.0,PR100390,Windows,PR100121,0,0
U133306,0,0,1695.0,PR100451,Andriod,PR100912,0,0
U133307,0,0,1528.0,PR100648,Windows,PR100244,0,0
U133308,0,0,1422.0,PR100019,Windows,PR100604,0,0
U133309,0,0,1301.0,PR101085,Mac OS X,PR100166,0,0
U133311,0,0,1187.0,PR100017,Andriod,PR100066,0,0
U133312,0,0,1542.0,PR100145,Windows,PR100086,0,0
U133313,0,0,1416.0,PR101743,Andriod,PR100086,0,0
U133314,0,0,1190.0,PR101744,Windows,PR101744,0,0
U133315,0,0,1187.0,PR100102,Mac OS X,PR100115,0,0
U133316,0,0,1399.0,PR100271,Windows,PR100166,0,0
U133317,0,0,1503.0,PR100102,Andriod,PR100102,0,0
U133318,0,0,1222.0,PR100166,Windows,PR100017,0,0
U133319,0,0,1226.0,PR100316,Mac OS X,PR100184,0,0
U133320,0,0,1307.0,,Windows,PR100352,0,0
U133321,0,0,1249.0,PR100118,Andriod,PR100022,0,0
U133322,0,0,1185.0,,Andriod,PR100083,0,0
U133323,0,0,2055.0,PR100313,Andriod,PR100017,0,0
U133324,0,0,1184.0,PR100058,Mac OS X,PR101030,0,0
U133325,0,0,1186.0,PR100145,Windows,PR100083,0,0
U133326,0,0,1504.0,PR100017,Andriod,PR100017,0,0
U133327,0,0,1182.0,PR100253,Andriod,PR100919,0,0
U133328,0,0,1262.0,PR100017,Windows,PR100200,0,0
U133329,0,0,1177.0,PR100113,Mac OS X,PR100773,0,0
U133330,0,0,1191.0,PR102563,Windows,PR100850,0,0
U133331,0,0,2010.0,PR100901,Windows,PR100051,0,0
U133332,0,0,1404.0,PR100041,Windows,,0,0
U133333,0,0,1267.0,PR100135,Windows,PR100746,0,0
U133334,0,0,1525.0,PR100850,Mac OS X,PR100102,0,0
U133335,0,0,1267.0,PR100285,Andriod,PR100200,0,0
U133336,0,0,1203.0,PR100060,Linux,PR100947,0,0
U133338,0,0,1342.0,,Windows,PR100139,0,0
U133339,0,0,1220.0,,Andriod,PR100257,0,0
U133341,0,0,1185.0,PR100010,Andriod,PR100719,0,0
U133342,0,0,1193.0,PR100102,Andriod,PR100147,0,0
U133344,0,0,2730.0,PR100485,Windows,PR100044,0,0
U133345,0,0,3337.0,PR100390,Windows,,0,0
U133347,0,0,1322.0,PR100333,Windows,PR100102,0,0
U133348,0,0,1778.0,PR100362,Windows,,0,0
U133349,0,0,2208.0,PR100002,Windows,PR100743,0,0
U133350,0,0,1276.0,PR100051,Windows,PR101052,0,0
U133351,0,0,1443.0,,Linux,PR100138,0,0
U133352,0,0,1256.0,PR100073,Andriod,PR100719,0,0
U133355,0,0,1380.0,PR100145,Andriod,PR100309,0,0
U133356,0,0,1248.0,PR100781,Windows,PR100078,0,0
U133357,0,0,1741.0,PR101030,Andriod,PR101030,0,0
U133358,0,0,1325.0,PR102519,Windows,PR100287,0,0
U133359,0,0,1302.0,PR100044,Andriod,PR101639,0,0
U133360,0,0,2194.0,PR100359,Andriod,,0,0
U133361,0,0,1191.0,PR100083,Windows,PR100047,0,0
U133362,0,0,1185.0,PR100390,Windows,PR100390,0,0
U133363,0,0,1189.0,PR100444,Windows,PR101521,0,0
U133364,0,0,1363.0,PR100792,Andriod,PR100411,0,0
U133365,0,0,1260.0,PR100269,Windows,PR100054,0,0
U133366,0,0,1187.0,PR100451,Windows,PR100152,0,0
U133368,0,0,1182.0,PR100200,Mac OS X,PR100200,0,0
U133369,0,0,1858.0,PR100060,Windows,PR100071,0,0
U133370,0,0,3168.0,PR100017,Andriod,PR100071,0,0
U133371,0,0,1925.0,PR100192,Windows,PR100499,0,0
U133372,0,0,1286.0,PR100113,Mac OS X,PR100101,0,0
U133373,0,0,1850.0,PR100258,Windows,PR100147,0,0
U133374,0,0,1252.0,PR101044,Windows,PR100200,0,0
U133375,0,0,1803.0,PR100017,Windows,PR100126,0,0
U133376,0,0,1192.0,PR100015,Windows,PR100258,0,0
U133377,0,0,1186.0,,Windows,,0,0
U133378,0,0,1178.0,PR100166,Windows,PR100739,0,0
U133379,0,0,1175.0,PR100051,Windows,PR100206,0,0
U133380,0,0,1222.0,PR100508,Windows,PR100030,0,0
U133381,0,0,1417.0,PR100564,Andriod,,0,0
U133382,0,0,1435.0,PR100010,Linux,PR100073,0,0
U133383,0,0,1403.0,PR100258,Mac OS X,PR102624,0,0
U133384,0,0,1783.0,PR100017,Windows,PR100219,0,0
U133385,0,0,1216.0,PR100390,Windows,,0,0
U133387,0,0,1267.0,PR101269,Windows,PR100452,0,0
U133388,0,0,1240.0,PR100424,Windows,PR100095,0,0
U133390,0,0,1664.0,PR100265,Windows,PR100265,0,0
U133391,0,0,1218.0,,Andriod,,0,0
U133392,0,0,1241.0,PR100017,Andriod,PR100102,0,0
U133393,0,0,1934.0,PR100064,Windows,PR100152,0,0
U133394,0,0,1726.0,PR100017,Andriod,PR100219,0,0
U133395,0,0,1314.0,PR100145,Mac OS X,PR100298,0,0
U133396,0,0,1212.0,PR100003,Windows,PR101747,0,0
U133397,0,0,1650.0,PR100390,Windows,PR100017,0,0
U133398,0,0,1239.0,PR100017,Windows,PR101030,0,0
U133399,0,0,1180.0,PR100017,Andriod,PR100044,0,0
U133400,0,0,2368.0,,Windows,PR100859,0,0
U133401,0,0,1213.0,PR100017,Andriod,PR100146,0,0
U133402,0,0,1202.0,PR100017,Windows,PR101042,0,0
U133403,0,0,1207.0,PR100590,Windows,PR100000,0,0
U133404,0,0,1687.0,PR100873,Windows,PR100873,0,0
U133405,0,0,1211.0,PR100169,Windows,PR100070,0,0
U133406,0,0,1732.0,PR101537,Windows,PR100102,0,0
U133407,0,0,1175.0,PR100758,Windows,PR100036,0,0
U133408,0,0,1190.0,PR100084,Andriod,,0,0
U133409,0,0,1621.0,PR100537,Windows,PR100537,0,0
U133410,0,0,1215.0,PR100401,Windows,PR100540,0,0
U133411,0,0,1184.0,PR101656,Andriod,PR100102,0,0
U133412,0,0,1540.0,,Windows,PR100737,0,0
U133414,0,0,1178.0,PR101618,Andriod,PR100040,0,0
U133415,0,0,1235.0,PR101538,Windows,PR100166,0,0
U133416,0,0,2650.0,PR100859,Windows,PR100277,0,0
U133417,0,0,1495.0,PR100184,Windows,PR100262,0,0
U133418,0,0,1431.0,PR100269,Windows,PR100269,0,0
U133419,0,0,1663.0,PR100498,Windows,PR100428,0,0
U133420,0,0,1318.0,PR100028,Windows,PR100250,0,0
U133421,0,0,1337.0,PR100200,Mac OS X,PR100200,0,0
U133422,0,0,2201.0,PR100166,Andriod,PR101100,0,0
U133423,0,0,1192.0,PR100070,Windows,PR102232,0,0
U133424,0,0,1194.0,PR101062,Windows,PR100015,0,0
U133426,0,0,1550.0,PR100945,Andriod,PR100072,0,0
U133427,0,0,1323.0,PR100028,Andriod,PR100185,0,0
U133428,0,0,1177.0,,Andriod,PR100166,0,0
U133429,0,0,1856.0,,Windows,PR100119,0,0
U133430,0,0,1240.0,PR100277,Andriod,PR100268,0,0
U133431,0,0,3125.0,PR101044,Windows,,0,0
U133432,0,0,1179.0,PR100736,Windows,PR100192,0,0
U133433,0,0,1188.0,PR100481,Windows,PR100850,0,0
U133434,0,0,1220.0,PR100773,Windows,PR102028,0,0
U133435,0,0,3127.0,PR100060,Windows,PR100152,0,0
U133436,0,0,1216.0,PR100901,Andriod,PR102669,0,0
U133437,0,0,1180.0,PR101575,Windows,PR100072,0,0
U133438,0,0,1178.0,PR100318,Andriod,PR100637,0,0
U133439,0,0,2181.0,PR100017,Windows,PR100353,0,0
U133440,0,0,1304.0,PR100613,Windows,PR100074,0,0
U133441,0,0,1176.0,PR100102,Andriod,PR100023,0,0
U133443,0,0,1200.0,PR102012,Andriod,PR100281,0,0
U133444,0,0,1202.0,,Windows,PR100119,0,0
U133445,0,0,1268.0,PR100636,Windows,PR100017,0,0
U133446,0,0,1180.0,PR100575,Windows,PR100102,0,0
U133447,0,0,1187.0,PR100178,Mac OS X,PR100850,0,0
U133448,0,0,1324.0,,Windows,PR100241,0,0
U133450,0,0,3053.0,PR100739,Windows,PR100564,0,0
U133451,0,0,1195.0,PR102139,Andriod,PR100102,0,0
U133452,0,0,1227.0,PR100258,Windows,PR100758,0,0
U133453,0,0,1409.0,PR100017,Windows,PR100363,0,0
U133454,0,0,1202.0,PR100275,Linux,PR100275,0,0
U133455,0,0,1601.0,PR100593,Linux,,0,0
U133456,0,0,1238.0,PR100018,Andriod,PR100281,0,0
U133457,0,0,1418.0,PR100740,Andriod,PR100219,0,0
U133458,0,0,1586.0,,Windows,PR100287,0,0
U133459,0,0,2443.0,PR100435,Windows,PR100102,0,0
U133460,0,0,2257.0,PR100010,Windows,PR100060,0,0
U133461,0,0,1824.0,PR100308,Windows,PR100166,0,0
U133462,0,0,1943.0,PR100003,Linux,PR100954,0,0
U133463,0,0,1394.0,PR100051,Mac OS X,PR100052,0,0
U133464,0,0,1189.0,,Windows,PR100074,0,0
U133465,0,0,2208.0,PR101637,Windows,PR100309,0,0
U133466,0,0,1260.0,PR100494,Windows,PR100202,0,0
U133467,0,0,1329.0,,Windows,PR100390,0,0
U133468,0,0,1642.0,PR100017,Windows,PR100126,0,0
U133469,0,0,1606.0,PR100200,Windows,PR100564,0,0
U133470,0,0,1237.0,PR101751,Windows,PR100312,0,0
U133471,0,0,1183.0,PR100080,Andriod,PR100444,0,0
U133474,0,0,3070.0,PR100138,Windows,PR100110,0,0
U133475,0,0,1200.0,PR102072,Windows,PR101030,0,0
U133476,0,0,1213.0,PR100474,Windows,PR100732,0,0
U133477,0,0,1275.0,PR100810,Andriod,PR100810,0,0
U133478,0,0,1683.0,PR100258,Windows,PR100258,0,0
U133479,0,0,1630.0,PR101049,Windows,PR100865,0,0
U133480,0,0,2138.0,PR100350,Windows,PR100166,0,0
U133481,0,0,2230.0,PR100494,Windows,PR100202,0,0
U133483,0,0,1278.0,PR100070,Windows,PR100481,0,0
U133484,0,0,1184.0,PR100018,Mac OS X,PR100585,0,0
U133485,0,0,1259.0,PR102649,Andriod,PR100102,0,0
U133486,0,0,1175.0,PR100184,Andriod,PR100258,0,0
U133487,0,0,1808.0,PR100663,Andriod,PR100663,0,0
U133488,0,0,1221.0,,Windows,PR101929,0,0
U133489,0,0,1579.0,PR100274,Windows,PR102624,0,0
U133490,0,0,1184.0,PR100234,Andriod,PR100312,0,0
U133492,0,0,1182.0,PR100073,Windows,PR100106,0,0
U133495,0,0,1350.0,PR100642,Windows,PR100321,0,0
U133496,0,0,1441.0,PR100282,Mac OS X,PR100110,0,0
U133497,0,0,2274.0,PR101121,Windows,PR102225,0,0
U133498,0,0,1313.0,PR100137,Andriod,PR100102,0,0
U133499,0,0,2119.0,PR100131,Andriod,PR101884,0,0
U133500,0,0,1745.0,PR100312,Windows,PR100390,0,0
U133501,0,0,1203.0,PR100636,Windows,PR100113,0,0
U133502,0,0,2049.0,PR104239,Windows,,0,0
U133503,0,0,1205.0,PR100102,Windows,PR100219,0,0
U133504,0,0,1181.0,PR100430,Andriod,PR100064,0,0
U133505,0,0,1177.0,PR100070,Windows,PR100185,0,0
U133506,0,0,1267.0,PR100910,Windows,PR100633,0,0
U133507,0,0,2024.0,PR100420,Andriod,,0,0
U133508,0,0,2019.0,PR100071,Windows,PR101330,0,0
U133509,0,0,1196.0,PR100577,Windows,PR100003,0,0
U133510,0,0,1973.0,PR100873,Andriod,PR100910,0,0
U133511,0,0,1881.0,PR100453,Andriod,PR100102,0,0
U133512,0,0,1707.0,PR100209,Windows,PR101026,0,0
U133513,0,0,1824.0,PR100250,Windows,PR100694,0,0
U133514,0,0,1363.0,PR100802,Windows,PR100072,0,0
U133515,0,0,1211.0,PR100258,Andriod,PR100633,0,0
U133516,0,0,1969.0,PR101682,Windows,PR100390,0,0
U133517,0,0,3116.0,PR100102,Windows,PR100102,0,0
U133518,0,0,1258.0,PR102166,Andriod,PR100017,0,0
U133519,0,0,1178.0,PR100785,Andriod,PR100309,0,0
U133520,0,0,1213.0,PR100676,Andriod,PR100074,0,0
U133521,0,0,2205.0,PR101241,Andriod,PR101447,0,0
U133522,0,0,1280.0,PR100166,Windows,PR100017,0,0
U133523,0,0,1393.0,PR100430,Windows,PR100102,0,0
U133524,0,0,1754.0,PR101313,Windows,PR100917,0,0
U133525,0,0,2384.0,PR101575,Windows,PR100002,0,0
U133526,0,0,1281.0,PR100312,Windows,PR100438,0,0
U133527,0,0,1180.0,PR100676,Mac OS X,PR100030,0,0
U133528,0,0,1228.0,PR100102,Windows,PR100621,0,0
U133529,0,0,1428.0,PR100348,Andriod,PR101463,0,0
U133530,0,0,1433.0,PR100017,Windows,PR100496,0,0
U133531,0,0,1276.0,PR101111,Windows,PR100017,0,0
U133532,0,0,1186.0,PR100102,Windows,PR101262,0,0
U133533,0,0,1266.0,PR100234,Andriod,PR100280,0,0
U133534,0,0,1185.0,PR100017,Windows,PR101608,0,0
U133535,0,0,1182.0,PR100962,Windows,PR100102,0,0
U133536,0,0,2858.0,PR100145,Windows,PR100251,0,0
U133538,0,0,1217.0,PR100752,Windows,PR100752,0,0
U133539,0,0,1235.0,PR100636,Andriod,PR100017,0,0
U133541,0,0,1270.0,PR100587,Windows,,0,0
U133542,0,0,2502.0,PR100355,Windows,,0,0
U133544,0,0,2707.0,PR100758,Windows,PR100052,0,0
U133545,0,0,1741.0,PR100469,Andriod,PR100469,0,0
U133546,0,0,1440.0,PR100539,Windows,,0,0
U133547,0,0,1232.0,PR101028,Windows,PR100237,0,0
U133548,0,0,2238.0,PR100087,Mac OS X,PR100086,0,0
U133549,0,0,1411.0,PR100123,Windows,PR100330,0,0
U133550,0,0,1262.0,PR100102,Ubuntu,PR100486,0,0
U133552,0,0,1202.0,PR100028,Windows,PR100219,0,0
U133553,0,0,1301.0,PR100042,Windows,PR100237,0,0
U133554,0,0,1222.0,PR100387,Windows,,0,0
U133555,0,0,1255.0,PR100319,Mac OS X,PR100248,0,0
U133556,0,0,1202.0,PR101637,Windows,PR100106,0,0
U133557,0,0,1202.0,PR100017,Windows,PR101832,0,0
U133558,0,0,1441.0,PR100788,Windows,PR100788,0,0
U133559,0,0,1330.0,PR100453,Windows,PR100102,0,0
U133560,0,0,1472.0,PR100017,Windows,PR100017,0,0
U133561,0,0,1201.0,PR100453,Windows,PR100719,0,0
U133562,0,0,1202.0,PR100109,Windows,PR100885,0,0
U133563,0,0,1201.0,PR100451,Andriod,PR100451,0,0
U133564,0,0,1352.0,PR100234,Windows,PR101013,0,0
U133565,0,0,1305.0,PR100004,Andriod,,0,0
U133566,0,0,1733.0,PR100739,Windows,,0,0
U133567,0,0,2031.0,PR100402,Windows,PR100409,0,0
U133568,0,0,1552.0,PR100023,Windows,PR100630,0,0
U133569,0,0,1762.0,PR100222,Windows,PR100401,0,0
U133570,0,0,1671.0,PR100908,Windows,PR100357,0,0
U133571,0,0,2147.0,PR100200,Windows,PR100371,0,0
U133572,0,0,1814.0,PR100206,Windows,PR100002,0,0
U133573,0,0,1202.0,PR100302,Windows,PR100342,0,0
U133574,0,0,1988.0,PR100024,Windows,PR100188,0,0
U133575,0,0,1221.0,PR100103,Andriod,PR100390,0,0
U133576,0,0,1467.0,PR100138,Windows,PR100166,0,0
U133577,0,0,1202.0,PR100070,Windows,PR100145,0,0
U133578,0,0,1698.0,PR101062,Windows,PR100017,0,0
U133579,0,0,1202.0,PR100200,Windows,PR100219,0,0
U133580,0,0,1216.0,PR100133,Andriod,PR100206,0,0
U133581,0,0,2609.0,PR100147,Windows,PR100051,0,0
U133582,0,0,2462.0,PR100071,Windows,PR100219,0,0
U133583,0,0,1240.0,,Windows,PR100403,0,0
U133585,0,0,1186.0,PR100469,Andriod,PR101355,0,0
U133586,0,0,1548.0,,Linux,PR100859,0,0
U133587,0,0,1912.0,PR100614,Windows,PR100715,0,0
U133588,0,0,1191.0,,Andriod,PR100144,0,0
U133589,0,0,2117.0,PR100459,Andriod,PR100459,0,0
U133590,0,0,1209.0,PR105046,Andriod,PR100017,0,0
U133591,0,0,1573.0,PR103406,Andriod,PR100859,0,0
U133592,0,0,1179.0,PR101278,Windows,PR100102,0,0
U133593,0,0,1202.0,PR100017,Andriod,PR100859,0,0
U133594,0,0,3089.0,PR100028,Mac OS X,PR100068,0,0
U133595,0,0,1201.0,PR101026,Windows,PR100291,0,0
U133596,0,0,1202.0,PR100086,Windows,PR100500,0,0
U133597,0,0,1202.0,,Windows,PR100850,0,0
U133598,0,0,1327.0,,Windows,PR100393,0,0
U133599,0,0,1202.0,PR100301,Windows,PR100102,0,0
U133600,0,0,1202.0,PR100098,Windows,PR100281,0,0
U133601,0,0,1209.0,PR100268,Windows,PR100444,0,0
U133602,0,0,1280.0,PR100390,Mac OS X,PR100390,0,0
U133603,0,0,1199.0,,Windows,PR100522,0,0
U133604,0,0,1202.0,PR101367,Windows,PR100885,0,0
U133605,0,0,1183.0,PR101055,Andriod,PR100498,0,0
U133606,0,0,1228.0,PR100017,Windows,PR100017,0,0
U133607,0,0,1184.0,PR100411,Andriod,PR100102,0,0
U133608,0,0,1885.0,PR100017,Andriod,PR100859,0,0
U133609,0,0,1202.0,PR100064,Windows,PR100070,0,0
U133610,0,0,1181.0,PR100712,Windows,PR100017,0,0
U133611,0,0,1864.0,PR100406,Windows,PR100045,0,0
U133612,0,0,1202.0,PR100522,Windows,PR100122,0,0
U133614,0,0,1423.0,,Windows,PR100798,0,0
U133615,0,0,2229.0,PR101478,Windows,PR100758,0,0
U133616,0,0,1202.0,PR100027,Windows,PR100060,0,0
U133618,0,0,1202.0,PR100390,Windows,PR100017,0,0
U133619,0,0,1202.0,PR100182,Windows,,0,0
U133621,0,0,1372.0,PR100272,Mac OS X,PR100258,0,0
U133622,0,0,1637.0,PR100212,Ubuntu,PR100287,0,0
U133623,0,0,1379.0,PR100258,Andriod,PR102624,0,0
U133624,0,0,1192.0,PR100017,Andriod,PR100023,0,0
U133626,0,0,1331.0,PR100258,Linux,PR101637,0,0
U133627,0,0,1175.0,PR101451,Windows,PR100504,0,0
U133628,0,0,1314.0,PR101039,Windows,PR100102,0,0
U133629,0,0,1202.0,PR101287,Windows,,0,0
U133630,0,0,1404.0,PR100187,Windows,PR100355,0,0
U133631,0,0,1307.0,PR100849,Windows,PR100954,0,0
U133632,0,0,1209.0,PR100934,Andriod,PR101975,0,0
U133633,0,0,1202.0,PR101367,Windows,PR100268,0,0
U133634,0,0,1325.0,PR100450,Windows,PR101164,0,0
U133635,0,0,1460.0,PR100401,Andriod,PR100123,0,0
U133636,0,0,1299.0,PR102165,Windows,PR100006,0,0
U133637,0,0,1357.0,PR100102,Windows,PR100102,0,0
U133638,0,0,1181.0,PR100281,Andriod,PR100150,0,0
U133639,0,0,1550.0,PR100102,Windows,PR100390,0,0
U133640,0,0,1666.0,PR100792,Windows,PR100255,0,0
U133641,0,0,2394.0,PR100121,Windows,PR100251,0,0
U133642,0,0,1261.0,,Mac OS X,PR100719,0,0
U133643,0,0,1202.0,PR100656,Andriod,PR100390,0,0
U133644,0,0,1206.0,PR100054,Andriod,,0,0
U133645,0,0,1207.0,PR100017,Windows,PR100166,0,0
U133646,0,0,1854.0,PR100189,Windows,PR100919,0,0
U133647,0,0,1261.0,PR101030,Windows,PR100197,0,0
U133648,0,0,1191.0,PR100166,Mac OS X,PR100390,0,0
